time,accl
2022/11/17 21:22:30.106,-1.468781
2022/11/17 21:22:30.206,-1.602646
2022/11/17 21:22:30.307,-0.710114
2022/11/17 21:22:30.407,-0.072861
2022/11/17 21:22:30.507,-1.350021
2022/11/17 21:22:30.607,-0.987091
2022/11/17 21:22:30.708,-0.628677
2022/11/17 21:22:30.808,-1.772903
2022/11/17 21:22:30.909,-1.547409
2022/11/17 21:22:31.009,-0.945084
2022/11/17 21:22:31.109,0.022354
2022/11/17 21:22:31.210,-1.431198
2022/11/17 21:22:31.310,-0.876236
2022/11/17 21:22:31.411,-1.472870
2022/11/17 21:22:31.510,-1.914398
2022/11/17 21:22:31.611,-1.213348
2022/11/17 21:22:31.712,-1.038895
2022/11/17 21:22:31.812,0.167786
2022/11/17 21:22:31.912,-1.751419
2022/11/17 21:22:32.012,-0.614288
2022/11/17 21:22:32.113,-0.851181
2022/11/17 21:22:32.213,-2.402206
2022/11/17 21:22:32.313,-0.928467
2022/11/17 21:22:32.414,-0.995300
2022/11/17 21:22:32.514,0.455246
2022/11/17 21:22:32.615,-1.472931
2022/11/17 21:22:32.715,-0.832550
2022/11/17 21:22:32.815,0.274460
2022/11/17 21:22:32.916,-2.843811
2022/11/17 21:22:33.016,-0.771698
2022/11/17 21:22:33.116,-1.241714
2022/11/17 21:22:33.216,0.459839
2022/11/17 21:22:33.317,-0.566422
2022/11/17 21:22:33.417,-1.439209
2022/11/17 21:22:33.517,-2.817947
2022/11/17 21:22:33.618,-2.413712
2022/11/17 21:22:33.718,-1.635757
2022/11/17 21:22:33.819,-1.647003
2022/11/17 21:22:33.919,0.263718
2022/11/17 21:22:34.019,-0.400635
2022/11/17 21:22:34.120,-2.259735
2022/11/17 21:22:34.220,-5.483932
2022/11/17 21:22:34.320,-1.517181
2022/11/17 21:22:34.420,-1.228470
2022/11/17 21:22:34.521,-1.704239
2022/11/17 21:22:34.622,0.108673
2022/11/17 21:22:34.722,-0.330246
2022/11/17 21:22:34.823,-2.248703
2022/11/17 21:22:34.923,-1.651886
2022/11/17 21:22:35.023,-1.513351
2022/11/17 21:22:35.123,-1.352310
2022/11/17 21:22:35.224,-1.634094
2022/11/17 21:22:35.324,0.000595
2022/11/17 21:22:35.424,-0.140488
2022/11/17 21:22:35.524,-1.435287
2022/11/17 21:22:35.625,-1.109329
2022/11/17 21:22:35.725,-0.790314
2022/11/17 21:22:35.825,-1.831757
2022/11/17 21:22:35.926,-1.921280
2022/11/17 21:22:36.026,-0.508820
2022/11/17 21:22:36.126,0.013123
2022/11/17 21:22:36.227,-1.821259
2022/11/17 21:22:36.327,-0.815140
2022/11/17 21:22:36.427,-1.134079
2022/11/17 21:22:36.528,-2.006729
2022/11/17 21:22:36.628,-1.287354
2022/11/17 21:22:36.728,-1.034271
2022/11/17 21:22:36.829,0.224579
2022/11/17 21:22:36.929,-1.752045
2022/11/17 21:22:37.029,-0.787674
2022/11/17 21:22:37.130,-0.866074
2022/11/17 21:22:37.230,-2.403137
2022/11/17 21:22:37.331,-0.787964
2022/11/17 21:22:37.431,-1.069595
2022/11/17 21:22:37.531,0.440964
2022/11/17 21:22:37.632,-1.447144
2022/11/17 21:22:37.732,-0.885468
2022/11/17 21:22:37.832,-0.183624
2022/11/17 21:22:37.933,-2.567368
2022/11/17 21:22:38.033,-0.790146
2022/11/17 21:22:38.133,-1.358932
2022/11/17 21:22:38.234,0.488968
2022/11/17 21:22:38.334,-0.770203
2022/11/17 21:22:38.434,-1.244812
2022/11/17 21:22:38.534,-0.623611
2022/11/17 21:22:38.635,-2.801849
2022/11/17 21:22:38.735,-1.426315
2022/11/17 21:22:38.836,-1.583801
2022/11/17 21:22:38.936,0.096710
2022/11/17 21:22:39.036,-0.434280
2022/11/17 21:22:39.136,-2.044403
2022/11/17 21:22:39.237,-6.259567
2022/11/17 21:22:39.337,-1.681305
2022/11/17 21:22:39.437,-1.316711
2022/11/17 21:22:39.538,-1.645935
2022/11/17 21:22:39.638,-0.021576
